Order_ID,Order_Date,Customer_ID,Product_ID,Region,Customer_Segment,Product_Category,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Sales_Channel
701507,2024-02-13,1198,2027,South,Small Business,Office Supplies,2,998.51,0.1,1797.32,545.97,Online
701508,2024-11-21,1184,2006,East,Corporate,Appliances,5,638.58,0.05,3033.26,647.67,Online
701509,2024-05-23,1057,2087,Central,Corporate,Appliances,5,1119.93,0.05,5319.67,1028.75,Online
701510,2024-04-02,1006,2011,East,Corporate,Electronics,7,924.99,0.15,5503.69,998.73,Retail
701511,2024-04-08,1041,2040,South,Small Business,Appliances,4,648.18,0.0,2592.72,601.32,Partner
701512,2024-03-30,1174,2049,South,Small Business,Office Supplies,5,279.66,0.05,1328.39,351.54,Partner
701513,2024-12-30,1028,2060,North,Small Business,Furniture,7,1010.7,0.0,7074.9,2212.66,Partner
701514,2024-08-05,1169,2016,East,Consumer,Electronics,2,692.53,0.2,1108.05,200.13,Online
701515,2024-09-13,1146,2057,West,Consumer,Appliances,2,905.63,0.0,1811.26,382.13,Online
701516,2024-10-02,1165,2059,South,Consumer,Office Supplies,6,1194.65,0.05,6809.5,2231.47,Partner
701517,2024-06-09,1094,2064,Central,Corporate,Electronics,9,60.0,0.15,459.0,121.69,Partner
701518,2024-04-23,1137,2091,West,Corporate,Office Supplies,6,683.05,0.05,3893.38,1276.81,Partner
701519,2024-04-18,1181,2036,West,Corporate,Office Supplies,9,734.48,0.05,6279.8,1645.96,Partner
701520,2024-08-04,1084,2014,East,Corporate,Electronics,4,582.05,0.15,1978.97,637.21,Partner
701521,2024-10-23,1119,2082,East,Small Business,Office Supplies,9,1002.31,0.0,9020.79,2600.46,Partner
701522,2024-01-19,1080,2022,East,Consumer,Appliances,4,238.22,0.1,857.59,231.87,Retail
701523,2024-12-24,1163,2024,West,Consumer,Office Supplies,2,641.0,0.15,1089.7,332.09,Retail
701524,2024-01-22,1086,2002,South,Corporate,Furniture,9,485.25,0.1,3930.52,1339.92,Online
701525,2024-02-07,1114,2068,Central,Corporate,Appliances,1,989.85,0.0,989.85,280.16,Online
701526,2024-04-03,1145,2011,South,Small Business,Office Supplies,2,128.34,0.15,218.18,65.23,Retail
701527,2024-05-03,1105,2046,Central,Corporate,Electronics,6,858.26,0.2,4119.65,1089.03,Online
701528,2024-07-19,1065,2022,East,Corporate,Electronics,6,529.25,0.1,2857.95,659.27,Retail
701529,2024-07-25,1021,2049,Central,Corporate,Appliances,8,1176.28,0.05,8939.73,2273.1,Online
701530,2024-11-19,1114,2024,West,Small Business,Appliances,2,630.48,0.2,1008.77,250.35,Online
701531,2024-06-15,1002,2035,Central,Consumer,Appliances,5,823.59,0.05,3912.05,1057.07,Retail
701532,2024-10-03,1074,2048,West,Consumer,Electronics,7,1067.35,0.1,6724.3,2028.28,Retail
701533,2024-09-24,1187,2022,Central,Consumer,Electronics,1,271.09,0.0,271.09,70.93,Retail
701534,2024-12-09,1035,2080,East,Corporate,Office Supplies,4,664.58,0.1,2392.49,714.24,Retail
701535,2024-12-09,1035,2005,East,Consumer,Furniture,3,873.75,0.2,2097.0,713.86,Retail
701536,2024-08-14,1152,2089,Central,Consumer,Appliances,4,734.74,0.15,2498.12,530.57,Online
701537,2024-04-01,1034,2096,North,Small Business,Electronics,2,781.18,0.05,1484.24,380.73,Online
701538,2024-06-12,1020,2061,East,Small Business,Electronics,9,1135.75,0.15,8688.49,1366.82,Online
701539,2024-01-23,1124,2010,Central,Corporate,Appliances,5,610.14,0.1,2745.63,913.02,Partner
701540,2024-11-30,1076,2065,South,Consumer,Appliances,5,1140.69,0.1,5133.11,821.93,Online
701541,2024-07-27,1146,2070,North,Consumer,Appliances,3,808.66,0.2,1940.78,317.83,Retail
701542,2024-11-21,1139,2077,Central,Small Business,Office Supplies,9,1038.57,0.0,9347.13,2182.7,Partner
701543,2024-10-14,1147,2037,North,Corporate,Electronics,5,830.63,0.1,3737.83,1027.35,Online
701544,2024-05-11,1125,2066,South,Small Business,Electronics,6,334.84,0.0,2009.04,366.98,Partner
701545,2024-01-07,1147,2012,North,Corporate,Electronics,1,399.34,0.2,319.47,57.55,Partner
701546,2024-04-06,1004,2093,West,Corporate,Electronics,4,769.66,0.1,2770.78,479.46,Online
701547,2024-03-31,1162,2040,South,Small Business,Furniture,6,430.05,0.15,2193.26,702.41,Partner
701548,2024-08-31,1023,2023,Central,Corporate,Furniture,9,945.79,0.2,6809.69,1922.52,Partner
701549,2024-12-27,1086,2080,North,Corporate,Appliances,8,513.41,0.1,3696.55,1272.56,Online
701550,2024-05-14,1115,2047,East,Consumer,Furniture,6,853.47,0.0,5120.82,1491.53,Online
701551,2024-10-07,1173,2059,West,Consumer,Appliances,2,1017.01,0.15,1728.92,541.89,Retail
701552,2024-04-16,1017,2030,Central,Corporate,Furniture,1,888.89,0.2,711.11,144.81,Retail
701553,2024-02-04,1027,2014,West,Corporate,Office Supplies,8,935.26,0.05,7107.98,1833.75,Online
701554,2024-07-21,1052,2092,Central,Small Business,Office Supplies,1,706.24,0.0,706.24,123.88,Online
701555,2024-11-21,1115,2085,South,Corporate,Electronics,1,1065.11,0.15,905.34,155.49,Online
701556,2024-08-15,1127,2002,West,Corporate,Electronics,3,854.45,0.1,2307.02,398.32,Retail
701557,2024-01-09,1043,2017,South,Small Business,Electronics,1,351.87,0.1,316.68,85.74,Partner
701558,2024-05-25,1088,2008,Central,Consumer,Appliances,4,972.31,0.05,3694.78,766.77,Partner
701559,2024-05-19,1015,2014,West,Corporate,Office Supplies,9,647.33,0.1,5243.37,1014.25,Partner
701560,2024-08-01,1121,2043,North,Consumer,Office Supplies,9,687.3,0.1,5567.13,1036.07,Partner
701561,2024-09-21,1116,2030,South,Corporate,Electronics,2,983.35,0.1,1770.03,386.46,Partner
701562,2024-11-14,1069,2040,East,Corporate,Furniture,2,972.74,0.0,1945.48,576.98,Online
701563,2024-12-11,1178,2037,West,Consumer,Electronics,4,695.36,0.0,2781.44,642.15,Partner
701564,2024-11-19,1173,2063,West,Corporate,Electronics,7,1047.09,0.0,7329.63,1747.72,Online
701565,2024-04-07,1086,2025,South,Small Business,Furniture,2,537.0,0.2,859.2,283.57,Partner
701566,2024-05-24,1073,2059,Central,Small Business,Office Supplies,2,1018.05,0.2,1628.88,409.43,Retail
701567,2024-11-19,1128,2017,East,Corporate,Office Supplies,3,612.63,0.15,1562.21,377.83,Retail
701568,2024-12-03,1136,2077,North,Corporate,Appliances,3,905.02,0.1,2443.55,801.32,Retail
701569,2024-04-08,1020,2084,South,Consumer,Furniture,2,333.33,0.05,633.33,110.39,Online
701570,2024-09-05,1186,2037,South,Small Business,Electronics,6,84.29,0.1,455.17,119.35,Partner
701571,2024-12-15,1072,2060,South,Corporate,Office Supplies,3,974.13,0.15,2484.03,804.06,Partner
701572,2024-03-27,1071,2047,West,Corporate,Office Supplies,6,1180.63,0.2,5667.02,1717.7,Retail
701573,2024-09-21,1137,2034,North,Corporate,Office Supplies,3,494.82,0.0,1484.46,359.94,Retail
701574,2024-11-26,1174,2032,West,Corporate,Appliances,6,1082.4,0.15,5520.24,971.89,Retail
701575,2024-06-14,1081,2077,East,Consumer,Furniture,5,1096.73,0.15,4661.1,1022.61,Online
701576,2024-10-30,1115,2064,Central,Consumer,Appliances,1,1089.76,0.05,1035.27,279.56,Retail
701577,2024-05-10,1017,2017,North,Corporate,Appliances,4,680.52,0.0,2722.08,902.99,Retail
701578,2024-07-10,1198,2067,North,Consumer,Electronics,1,24.08,0.0,24.08,8.19,Partner
701579,2024-05-06,1187,2058,Central,Consumer,Office Supplies,3,144.71,0.05,412.42,120.87,Retail
701580,2024-06-13,1196,2027,South,Consumer,Appliances,1,430.39,0.2,344.31,76.45,Partner
701581,2024-01-22,1066,2012,North,Consumer,Office Supplies,8,308.31,0.1,2219.83,602.2,Retail
701582,2024-03-20,1184,2053,South,Consumer,Furniture,1,263.17,0.2,210.54,46.54,Partner
701583,2024-08-15,1133,2085,East,Consumer,Electronics,7,1182.77,0.2,6623.51,2048.84,Retail
701584,2024-05-18,1059,2078,West,Consumer,Furniture,2,1013.03,0.2,1620.85,518.78,Online
701585,2024-09-13,1060,2023,East,Small Business,Electronics,2,551.17,0.2,881.87,298.81,Partner
701586,2024-01-10,1059,2079,Central,Consumer,Office Supplies,4,256.91,0.15,873.49,185.58,Retail
701587,2024-12-13,1175,2009,Central,Consumer,Appliances,4,711.97,0.1,2563.09,517.45,Online
701588,2024-07-27,1110,2088,West,Consumer,Appliances,4,284.01,0.2,908.83,291.84,Retail
701589,2024-06-11,1002,2059,North,Corporate,Electronics,5,810.37,0.2,3241.48,1107.64,Retail
701590,2024-05-10,1039,2099,Central,Corporate,Appliances,8,585.08,0.1,4212.58,856.75,Online
701591,2024-06-08,1040,2067,South,Consumer,Office Supplies,2,915.01,0.15,1555.52,541.89,Online
701592,2024-10-04,1180,2077,South,Small Business,Furniture,5,420.92,0.15,1788.91,431.1,Partner
701593,2024-06-12,1198,2044,East,Small Business,Office Supplies,6,315.23,0.15,1607.67,269.65,Partner
701594,2024-11-04,1161,2058,Central,Consumer,Office Supplies,6,339.34,0.0,2036.04,534.84,Online
701595,2024-09-16,1165,2087,West,Small Business,Appliances,2,974.89,0.15,1657.31,569.12,Online
701596,2024-08-04,1087,2036,West,Consumer,Office Supplies,5,53.25,0.2,213.0,72.38,Online
701597,2024-03-22,1140,2034,East,Small Business,Electronics,3,550.74,0.1,1487.0,289.37,Online
701598,2024-03-17,1189,2090,West,Consumer,Appliances,6,821.42,0.1,4435.67,1031.41,Retail
701599,2024-06-18,1144,2010,North,Corporate,Appliances,5,374.19,0.15,1590.31,409.31,Retail
701600,2024-11-21,1155,2046,South,Corporate,Appliances,3,688.17,0.05,1961.28,323.55,Online
701601,2024-11-05,1148,2021,South,Corporate,Electronics,7,395.02,0.0,2765.14,832.34,Retail
701602,2024-02-09,1046,2024,East,Consumer,Electronics,2,1070.45,0.0,2140.9,626.82,Online
701603,2024-04-11,1117,2096,North,Corporate,Appliances,8,377.88,0.15,2569.58,756.16,Online
701604,2024-06-10,1158,2061,East,Corporate,Appliances,6,95.25,0.15,485.78,95.15,Online
701605,2024-12-21,1088,2083,West,Consumer,Electronics,1,230.44,0.0,230.44,56.18,Retail
701606,2024-02-10,1146,2082,East,Corporate,Furniture,2,971.38,0.15,1651.35,524.94,Partner
701607,2024-11-12,1030,2073,Central,Corporate,Furniture,8,955.88,0.15,6499.98,1306.83,Retail
701608,2024-05-03,1008,2098,East,Consumer,Furniture,5,1036.99,0.2,4147.96,923.73,Retail
701609,2024-05-30,1103,2051,North,Small Business,Electronics,9,987.51,0.15,7554.45,2062.94,Online
701610,2024-01-16,1128,2041,South,Consumer,Electronics,8,1011.42,0.0,8091.36,2732.92,Partner
701611,2024-10-18,1026,2002,North,Small Business,Furniture,9,136.44,0.2,982.37,175.7,Partner
701612,2024-01-30,1128,2030,West,Consumer,Appliances,4,921.46,0.0,3685.84,1256.8,Retail
701613,2024-04-06,1155,2099,Central,Corporate,Furniture,9,47.55,0.0,427.95,118.51,Retail
701614,2024-01-29,1157,2096,South,Consumer,Office Supplies,7,414.07,0.0,2898.49,622.12,Online
701615,2024-10-22,1072,2092,Central,Small Business,Furniture,8,168.42,0.15,1145.26,252.21,Online
701616,2024-05-26,1050,2081,Central,Small Business,Furniture,7,1195.01,0.1,7528.56,2584.57,Online
701617,2024-06-08,1125,2037,West,Corporate,Furniture,7,390.19,0.2,2185.06,705.01,Online
701618,2024-11-22,1022,2007,West,Corporate,Furniture,4,706.07,0.0,2824.28,764.52,Online
701619,2024-09-08,1098,2064,East,Small Business,Electronics,7,484.44,0.2,2712.86,849.92,Online
701620,2024-04-29,1125,2025,East,Corporate,Furniture,9,828.47,0.2,5964.98,1607.68,Online
701621,2024-09-13,1117,2012,South,Small Business,Office Supplies,2,728.07,0.15,1237.72,211.69,Online
701622,2024-10-04,1154,2081,Central,Corporate,Electronics,7,1119.58,0.15,6661.5,1486.25,Online
701623,2024-05-15,1095,2006,South,Consumer,Furniture,9,1058.81,0.0,9529.29,1466.01,Partner
701624,2024-05-01,1041,2036,East,Small Business,Electronics,9,1083.25,0.05,9261.79,2011.2,Partner
701625,2024-06-17,1025,2036,East,Corporate,Electronics,3,875.29,0.1,2363.28,570.46,Online
701626,2024-11-29,1175,2028,East,Small Business,Appliances,4,716.57,0.15,2436.34,366.45,Online
701627,2024-06-29,1015,2093,East,Corporate,Office Supplies,4,976.31,0.15,3319.45,1017.25,Retail
701628,2024-07-13,1012,2083,South,Corporate,Appliances,7,84.89,0.1,534.81,84.82,Partner
701629,2024-07-24,1031,2036,South,Consumer,Office Supplies,2,766.34,0.1,1379.41,210.26,Retail
701630,2024-12-30,1103,2072,Central,Corporate,Office Supplies,3,37.2,0.05,106.02,26.72,Partner
701631,2024-04-02,1022,2009,East,Consumer,Appliances,1,1064.57,0.1,958.11,162.65,Online
701632,2024-02-08,1163,2083,West,Corporate,Office Supplies,5,99.58,0.05,473.0,74.06,Partner
701633,2024-01-01,1013,2087,West,Consumer,Electronics,8,76.83,0.05,583.91,106.83,Retail
701634,2024-11-11,1009,2060,North,Consumer,Appliances,7,1086.11,0.15,6462.35,1824.04,Partner
701635,2024-09-07,1118,2096,North,Consumer,Office Supplies,5,443.1,0.0,2215.5,726.19,Partner
701636,2024-11-12,1109,2096,West,Small Business,Office Supplies,5,647.04,0.15,2749.92,695.8,Retail
701637,2024-04-15,1138,2044,East,Small Business,Furniture,6,73.29,0.1,395.77,67.37,Retail
701638,2024-07-28,1055,2081,South,Corporate,Appliances,3,549.35,0.0,1648.05,482.71,Retail
701639,2024-10-08,1094,2068,North,Small Business,Appliances,2,707.28,0.05,1343.83,339.2,Retail
701640,2024-02-03,1165,2019,South,Consumer,Office Supplies,3,412.1,0.0,1236.3,347.65,Retail
701641,2024-05-10,1121,2039,West,Small Business,Electronics,3,367.28,0.2,881.47,306.66,Partner
701642,2024-10-28,1016,2086,East,Corporate,Electronics,7,969.72,0.2,5430.43,853.59,Online
701643,2024-03-14,1176,2010,South,Corporate,Electronics,1,36.0,0.1,32.4,8.54,Online
701644,2024-09-21,1191,2024,North,Small Business,Appliances,7,595.66,0.1,3752.66,1012.88,Partner
701645,2024-11-30,1065,2063,South,Consumer,Office Supplies,8,1074.83,0.05,8168.71,2754.01,Online
701646,2024-08-29,1090,2005,West,Small Business,Office Supplies,5,1051.73,0.1,4732.78,942.01,Retail
701647,2024-06-08,1121,2065,North,Consumer,Office Supplies,6,321.79,0.15,1641.13,329.35,Online
701648,2024-10-22,1153,2013,North,Corporate,Furniture,1,226.99,0.2,181.59,34.36,Online
701649,2024-09-29,1189,2018,North,Corporate,Electronics,9,719.25,0.0,6473.25,1811.85,Retail
701650,2024-12-21,1170,2003,East,Corporate,Appliances,4,430.86,0.2,1378.75,379.25,Online
701651,2024-09-28,1043,2047,South,Small Business,Electronics,1,438.43,0.05,416.51,69.36,Retail
701652,2024-02-03,1176,2022,East,Small Business,Office Supplies,2,155.32,0.2,248.51,68.84,Retail
701653,2024-04-14,1122,2094,Central,Corporate,Appliances,5,700.68,0.1,3153.06,719.88,Online
701654,2024-01-14,1059,2080,North,Consumer,Electronics,6,445.23,0.1,2404.24,775.53,Online
701655,2024-07-06,1155,2018,East,Corporate,Office Supplies,4,826.59,0.05,3141.04,1012.3,Online
701656,2024-03-28,1016,2010,North,Consumer,Furniture,9,759.57,0.1,6152.52,2047.05,Partner
701657,2024-01-18,1085,2062,North,Consumer,Furniture,8,656.06,0.1,4723.63,942.87,Retail
701658,2024-10-12,1026,2018,Central,Small Business,Appliances,9,51.31,0.2,369.43,124.49,Retail
701659,2024-01-04,1163,2009,East,Small Business,Office Supplies,2,1005.88,0.05,1911.17,418.65,Partner
701660,2024-11-20,1182,2045,Central,Corporate,Appliances,9,553.5,0.1,4483.35,693.69,Retail
701661,2024-09-20,1178,2075,Central,Small Business,Office Supplies,1,83.09,0.05,78.94,24.14,Retail
701662,2024-05-11,1066,2097,East,Consumer,Appliances,6,240.63,0.1,1299.4,306.77,Partner
701663,2024-07-22,1070,2050,West,Small Business,Electronics,3,463.91,0.15,1182.97,372.48,Retail
701664,2024-11-12,1046,2063,West,Small Business,Office Supplies,5,660.35,0.0,3301.75,868.32,Partner
701665,2024-02-13,1085,2061,Central,Consumer,Appliances,3,355.37,0.2,852.89,132.45,Online
701666,2024-12-02,1082,2051,Central,Small Business,Appliances,5,792.45,0.0,3962.25,1330.97,Online
701667,2024-03-13,1188,2099,East,Corporate,Office Supplies,9,965.19,0.1,7818.04,1361.43,Retail
701668,2024-07-14,1054,2019,East,Small Business,Furniture,3,637.23,0.1,1720.52,447.62,Online
701669,2024-05-17,1083,2002,East,Consumer,Office Supplies,8,1132.99,0.2,7251.14,1313.03,Partner
701670,2024-11-05,1129,2086,West,Consumer,Furniture,8,925.22,0.0,7401.76,1834.49,Retail
701671,2024-12-24,1007,2054,North,Small Business,Office Supplies,2,384.66,0.1,692.39,202.5,Retail
701672,2024-01-06,1114,2038,West,Consumer,Electronics,2,209.41,0.0,418.82,73.49,Partner
701673,2024-09-12,1068,2046,Central,Consumer,Furniture,2,727.78,0.05,1382.78,459.11,Online
701674,2024-08-28,1024,2075,South,Consumer,Office Supplies,7,592.78,0.0,4149.46,1380.8,Online
701675,2024-11-18,1085,2039,East,Corporate,Appliances,2,461.45,0.05,876.75,180.94,Retail
701676,2024-09-22,1196,2074,East,Small Business,Appliances,1,1043.73,0.1,939.36,216.78,Partner
701677,2024-11-22,1058,2025,East,Small Business,Furniture,1,68.89,0.2,55.11,13.9,Retail
701678,2024-11-21,1110,2059,West,Small Business,Electronics,5,264.24,0.1,1189.08,294.05,Partner
701679,2024-01-06,1158,2040,Central,Small Business,Appliances,9,575.65,0.05,4921.81,1052.0,Online
701680,2024-10-29,1123,2037,East,Corporate,Office Supplies,7,1147.69,0.2,6427.06,1639.38,Online
701681,2024-06-28,1141,2041,East,Small Business,Furniture,1,983.31,0.1,884.98,246.91,Online
701682,2024-02-21,1031,2049,East,Corporate,Electronics,2,1111.06,0.2,1777.7,455.94,Online
701683,2024-11-02,1136,2055,East,Consumer,Furniture,7,324.73,0.15,1932.14,471.28,Retail
701684,2024-12-16,1083,2069,West,Consumer,Appliances,4,107.85,0.15,366.69,104.68,Online
701685,2024-04-11,1153,2008,North,Corporate,Appliances,2,1121.5,0.15,1906.55,622.72,Online
701686,2024-11-08,1077,2061,North,Consumer,Office Supplies,2,924.3,0.2,1478.88,442.49,Online
701687,2024-12-12,1070,2068,West,Corporate,Office Supplies,4,595.82,0.1,2144.95,484.31,Retail
701688,2024-03-03,1175,2021,North,Small Business,Appliances,6,97.05,0.05,553.18,92.7,Retail
701689,2024-03-12,1019,2069,North,Corporate,Appliances,2,611.27,0.0,1222.54,337.6,Online
701690,2024-08-27,1017,2048,East,Small Business,Electronics,8,877.11,0.0,7016.88,2361.98,Retail
701691,2024-07-25,1042,2003,Central,Small Business,Furniture,9,1126.42,0.1,9124.0,2760.53,Online
701692,2024-01-11,1051,2002,North,Corporate,Furniture,3,868.96,0.1,2346.19,709.24,Retail
701693,2024-11-15,1130,2089,East,Consumer,Electronics,2,901.38,0.15,1532.35,522.77,Online
701694,2024-04-03,1117,2015,Central,Corporate,Electronics,1,794.69,0.15,675.49,150.06,Online
701695,2024-05-28,1025,2016,South,Corporate,Furniture,6,497.05,0.1,2684.07,542.18,Partner
701696,2024-12-05,1014,2008,North,Corporate,Furniture,4,1145.54,0.15,3894.84,1191.63,Retail
701697,2024-11-25,1004,2045,East,Small Business,Appliances,3,616.51,0.1,1664.58,302.79,Partner
701698,2024-02-18,1177,2079,East,Small Business,Electronics,6,923.25,0.1,4985.55,1324.86,Online
701699,2024-06-15,1109,2083,Central,Consumer,Furniture,2,185.57,0.2,296.91,88.98,Partner
701700,2024-09-12,1139,2046,North,Corporate,Furniture,4,716.63,0.1,2579.87,481.95,Online
701701,2024-05-21,1177,2035,West,Consumer,Appliances,9,20.68,0.1,167.51,48.37,Online
701702,2024-11-20,1113,2041,Central,Small Business,Appliances,9,146.93,0.0,1322.37,413.92,Partner
701703,2024-04-15,1018,2032,North,Small Business,Furniture,2,186.73,0.15,317.44,82.78,Retail
701704,2024-10-22,1101,2058,West,Consumer,Appliances,9,387.86,0.2,2792.59,938.76,Partner
701705,2024-07-12,1092,2014,North,Corporate,Office Supplies,3,364.66,0.05,1039.28,335.42,Online
701706,2024-07-24,1058,2055,West,Small Business,Electronics,6,871.09,0.1,4703.89,971.36,Online
701707,2024-05-06,1167,2017,South,Corporate,Electronics,1,1039.2,0.2,831.36,157.17,Retail
701708,2024-07-31,1195,2096,South,Consumer,Appliances,6,29.22,0.05,166.55,54.28,Online
701709,2024-04-06,1005,2075,Central,Corporate,Appliances,7,737.76,0.05,4906.1,757.87,Partner
701710,2024-02-01,1063,2079,East,Corporate,Electronics,3,1149.32,0.05,3275.56,1122.85,Online
701711,2024-05-23,1110,2075,East,Consumer,Furniture,6,490.5,0.15,2501.55,467.03,Retail
701712,2024-11-26,1164,2025,West,Corporate,Appliances,6,1156.89,0.2,5553.07,1720.9,Online
701713,2024-07-09,1163,2059,South,Consumer,Furniture,7,197.15,0.0,1380.05,411.98,Retail
701714,2024-12-10,1188,2074,South,Small Business,Furniture,5,1105.25,0.15,4697.31,1099.6,Online
701715,2024-07-26,1014,2072,North,Small Business,Electronics,1,1131.82,0.2,905.46,137.34,Online
701716,2024-03-19,1068,2070,West,Corporate,Electronics,7,1101.35,0.1,6938.5,1948.79,Retail
701717,2024-02-29,1158,2014,West,Consumer,Appliances,5,312.83,0.0,1564.15,477.52,Retail
701718,2024-02-10,1082,2099,North,Corporate,Electronics,2,760.69,0.05,1445.31,295.92,Partner
701719,2024-04-08,1139,2014,West,Consumer,Electronics,5,764.06,0.2,3056.24,885.09,Retail
701720,2024-11-05,1117,2038,West,Small Business,Furniture,2,326.23,0.05,619.84,134.21,Partner
701721,2024-01-09,1106,2022,North,Consumer,Appliances,5,1047.8,0.15,4453.15,685.47,Retail
701722,2024-06-19,1150,2056,East,Small Business,Appliances,2,662.35,0.15,1126.0,276.23,Online
701723,2024-03-23,1197,2090,East,Small Business,Appliances,7,1142.09,0.05,7594.9,1198.9,Online
701724,2024-05-25,1009,2083,North,Corporate,Appliances,8,1173.34,0.1,8448.05,1489.22,Partner
701725,2024-08-29,1080,2090,East,Small Business,Office Supplies,1,1188.76,0.2,951.01,286.92,Online
701726,2024-01-24,1168,2049,South,Corporate,Office Supplies,3,885.72,0.2,2125.73,322.9,Online
701727,2024-09-14,1118,2037,Central,Consumer,Furniture,8,892.53,0.15,6069.2,1065.68,Partner
701728,2024-06-24,1076,2043,Central,Consumer,Electronics,4,145.01,0.15,493.03,131.68,Partner
701729,2024-07-29,1168,2032,West,Small Business,Office Supplies,7,434.68,0.2,2434.21,690.43,Online
701730,2024-02-09,1185,2061,North,Corporate,Office Supplies,7,667.27,0.1,4203.8,1255.39,Online
701731,2024-02-28,1174,2093,South,Consumer,Appliances,9,182.58,0.2,1314.58,372.24,Partner
701732,2024-06-17,1169,2095,North,Small Business,Electronics,4,146.58,0.05,557.0,121.12,Retail
701733,2024-12-03,1174,2045,South,Corporate,Furniture,9,973.98,0.1,7889.24,1481.06,Retail
701734,2024-11-28,1133,2095,West,Corporate,Furniture,2,530.2,0.0,1060.4,258.38,Online
701735,2024-11-29,1076,2050,West,Small Business,Electronics,3,771.7,0.0,2315.1,607.62,Partner
701736,2024-08-28,1068,2028,Central,Corporate,Electronics,9,1126.91,0.2,8113.75,1988.0,Partner
701737,2024-04-14,1047,2078,East,Consumer,Appliances,8,1135.08,0.1,8172.58,2130.72,Partner
701738,2024-10-22,1191,2028,West,Small Business,Appliances,9,155.17,0.2,1117.22,384.72,Partner
701739,2024-09-10,1041,2071,East,Corporate,Appliances,6,27.14,0.2,130.27,34.61,Online
701740,2024-12-30,1144,2033,West,Small Business,Office Supplies,3,853.83,0.1,2305.34,558.7,Retail
701741,2024-05-20,1077,2052,North,Small Business,Electronics,7,544.12,0.0,3808.84,711.65,Retail
701742,2024-11-23,1017,2050,Central,Small Business,Furniture,1,460.94,0.0,460.94,95.14,Partner
701743,2024-09-16,1024,2049,South,Consumer,Office Supplies,9,1059.54,0.2,7628.69,2095.9,Online
701744,2024-01-09,1080,2064,North,Consumer,Furniture,7,301.87,0.05,2007.44,438.59,Partner
701745,2024-08-21,1087,2096,North,Corporate,Furniture,8,1113.46,0.0,8907.68,2660.2,Retail
701746,2024-04-02,1186,2023,East,Corporate,Furniture,7,392.85,0.15,2337.46,582.36,Retail
701747,2024-08-15,1034,2011,West,Small Business,Electronics,1,1106.39,0.2,885.11,138.35,Retail
701748,2024-11-18,1146,2025,North,Corporate,Furniture,2,243.5,0.0,487.0,83.65,Online
701749,2024-11-13,1049,2036,North,Small Business,Furniture,2,584.79,0.2,935.66,231.67,Retail
701750,2024-03-19,1013,2075,South,Consumer,Office Supplies,6,342.88,0.15,1748.69,474.46,Retail
701751,2024-02-17,1157,2044,West,Corporate,Furniture,4,1192.98,0.15,4056.13,1128.63,Partner
701752,2024-08-16,1125,2047,East,Consumer,Furniture,2,207.03,0.1,372.65,125.3,Partner
701753,2024-11-14,1021,2026,South,Consumer,Furniture,9,202.75,0.2,1459.8,506.72,Online
701754,2024-10-04,1017,2017,East,Consumer,Office Supplies,7,511.14,0.2,2862.38,597.51,Retail
701755,2024-03-23,1151,2045,South,Small Business,Appliances,6,1154.83,0.1,6236.08,2047.39,Partner
701756,2024-10-03,1152,2066,East,Corporate,Office Supplies,4,516.44,0.15,1755.9,316.54,Partner
701757,2024-07-02,1040,2057,North,Small Business,Appliances,3,386.01,0.0,1158.03,179.02,Online
701758,2024-10-12,1164,2087,South,Small Business,Office Supplies,8,538.07,0.0,4304.56,904.28,Partner
701759,2024-01-19,1114,2032,West,Small Business,Appliances,9,105.54,0.0,949.86,189.51,Online
701760,2024-10-31,1184,2043,North,Corporate,Appliances,2,1128.02,0.2,1804.83,372.81,Partner
701761,2024-08-11,1160,2078,East,Consumer,Appliances,7,1054.82,0.0,7383.74,1379.6,Online
701762,2024-10-09,1109,2039,West,Consumer,Appliances,6,572.25,0.05,3261.82,789.85,Retail
701763,2024-08-21,1125,2077,West,Small Business,Office Supplies,5,313.49,0.0,1567.45,536.72,Online
701764,2024-04-27,1128,2070,North,Consumer,Electronics,5,545.33,0.05,2590.32,620.3,Online
701765,2024-02-23,1041,2018,East,Small Business,Furniture,7,488.41,0.0,3418.87,680.46,Partner
701766,2024-08-01,1115,2091,North,Consumer,Office Supplies,7,484.03,0.2,2710.57,780.86,Retail
701767,2024-03-22,1026,2070,West,Consumer,Furniture,1,513.68,0.2,410.94,133.43,Online
701768,2024-12-15,1029,2094,East,Corporate,Electronics,9,835.29,0.2,6014.09,916.55,Partner
701769,2024-04-24,1012,2061,North,Consumer,Appliances,7,661.68,0.2,3705.41,1044.08,Partner
701770,2024-11-05,1132,2053,East,Corporate,Office Supplies,5,528.65,0.2,2114.6,714.15,Partner
701771,2024-06-26,1118,2016,North,Small Business,Furniture,5,450.98,0.15,1916.66,521.14,Partner
701772,2024-10-19,1127,2080,West,Consumer,Office Supplies,3,609.96,0.2,1463.9,481.46,Retail
701773,2024-10-18,1170,2075,Central,Small Business,Electronics,4,913.03,0.2,2921.7,678.04,Online
701774,2024-07-12,1151,2042,South,Consumer,Electronics,7,134.11,0.15,797.95,166.43,Retail
701775,2024-06-16,1036,2013,Central,Consumer,Electronics,8,1184.18,0.15,8052.42,2695.29,Partner
701776,2024-01-19,1169,2010,West,Corporate,Electronics,9,1000.98,0.15,7657.5,1250.55,Online
